"siteID","date","hgDepositionUGM2","filename","doy","YEAR","predicted"
"VT99",2006-01-05,0.0374,"PMRC Wet Deposition MDN Hg 2004-2016",5,2006,0.0436296006437151
"VT99",2006-01-08,0.03898,"PMRC Wet Deposition MDN Hg 2004-2016",8,2006,0.0434714473745264
"VT99",2006-01-14,0.06344,"PMRC Wet Deposition MDN Hg 2004-2016",14,2006,0.043482241134697
"VT99",2006-01-25,0.02697,"PMRC Wet Deposition MDN Hg 2004-2016",25,2006,0.0449676675980591
"VT99",2006-01-29,0.01823,"PMRC Wet Deposition MDN Hg 2004-2016",29,2006,0.0460314141984279
"VT99",2006-02-01,0.00863,"PMRC Wet Deposition MDN Hg 2004-2016",32,2006,0.0470155959701226
"VT99",2006-02-03,0.05297,"PMRC Wet Deposition MDN Hg 2004-2016",34,2006,0.0477583209905122
"VT99",2006-02-05,0.04828,"PMRC Wet Deposition MDN Hg 2004-2016",36,2006,0.0485689910839351
"VT99",2006-02-07,0.01171,"PMRC Wet Deposition MDN Hg 2004-2016",38,2006,0.0494464593943749
"VT99",2006-02-12,0.01145,"PMRC Wet Deposition MDN Hg 2004-2016",43,2006,0.0519240152751168
"VT99",2006-02-16,0.03398,"PMRC Wet Deposition MDN Hg 2004-2016",47,2006,0.0541861432264752
"VT99",2006-02-20,0.01831,"PMRC Wet Deposition MDN Hg 2004-2016",51,2006,0.0566845891198583
"VT99",2006-02-23,0.0207,"PMRC Wet Deposition MDN Hg 2004-2016",54,2006,0.058708554302994
"VT99",2006-02-28,0.00942,"PMRC Wet Deposition MDN Hg 2004-2016",59,2006,0.0623674455593285
"VT99",2006-03-04,0.02835,"PMRC Wet Deposition MDN Hg 2004-2016",63,2006,0.0655481431170454
"VT99",2006-03-07,0.06412,"PMRC Wet Deposition MDN Hg 2004-2016",66,2006,0.068080890060648
"VT99",2006-03-11,0.05331,"PMRC Wet Deposition MDN Hg 2004-2016",70,2006,0.0716676784231184
"VT99",2006-03-13,0.08545,"PMRC Wet Deposition MDN Hg 2004-2016",72,2006,0.0735576296951979
"VT99",2006-03-15,0.01285,"PMRC Wet Deposition MDN Hg 2004-2016",74,2006,0.075515891256035
"VT99",2006-03-20,0.02004,"PMRC Wet Deposition MDN Hg 2004-2016",79,2006,0.080723240383008
"VT99",2006-04-01,0.08918,"PMRC Wet Deposition MDN Hg 2004-2016",91,2006,0.0946703108119032
"VT99",2006-04-04,0.11975,"PMRC Wet Deposition MDN Hg 2004-2016",94,2006,0.098376932652019
"VT99",2006-04-07,0.0469,"PMRC Wet Deposition MDN Hg 2004-2016",97,2006,0.102134651921082
"VT99",2006-04-13,0.08508,"PMRC Wet Deposition MDN Hg 2004-2016",103,2006,0.10972908627999
"VT99",2006-04-20,0.07227,"PMRC Wet Deposition MDN Hg 2004-2016",110,2006,0.118647488428055
"VT99",2006-04-25,0.03241,"PMRC Wet Deposition MDN Hg 2004-2016",115,2006,0.124990170773802
"VT99",2006-04-29,0.10675,"PMRC Wet Deposition MDN Hg 2004-2016",119,2006,0.129997257487315
"VT99",2006-05-05,0.08912,"PMRC Wet Deposition MDN Hg 2004-2016",125,2006,0.137374059952686
"VT99",2006-05-11,0.10956,"PMRC Wet Deposition MDN Hg 2004-2016",131,2006,0.144555303739607
"VT99",2006-05-15,0.14551,"PMRC Wet Deposition MDN Hg 2004-2016",135,2006,0.149171297963099
"VT99",2006-05-18,0.15469,"PMRC Wet Deposition MDN Hg 2004-2016",138,2006,0.152560449614268
"VT99",2006-05-19,0.19914,"PMRC Wet Deposition MDN Hg 2004-2016",139,2006,0.153681648645971
"VT99",2006-05-21,0.08947,"PMRC Wet Deposition MDN Hg 2004-2016",141,2006,0.155916426404694
"VT99",2006-05-23,0.04614,"PMRC Wet Deposition MDN Hg 2004-2016",143,2006,0.158142407347026
"VT99",2006-05-26,0.06498,"PMRC Wet Deposition MDN Hg 2004-2016",146,2006,0.161466628212406
"VT99",2006-05-30,0.15519,"PMRC Wet Deposition MDN Hg 2004-2016",150,2006,0.165875566690511
"VT99",2006-06-03,0.14961,"PMRC Wet Deposition MDN Hg 2004-2016",154,2006,0.170263752490398
"VT99",2006-06-06,0.05244,"PMRC Wet Deposition MDN Hg 2004-2016",157,2006,0.17354629035217
"VT99",2006-06-09,0.08504,"PMRC Wet Deposition MDN Hg 2004-2016",160,2006,0.176817077407157
"VT99",2006-06-11,0.09646,"PMRC Wet Deposition MDN Hg 2004-2016",162,2006,0.178965414637531
"VT99",2006-06-16,0.12488,"PMRC Wet Deposition MDN Hg 2004-2016",167,2006,0.184072642662454
"VT99",2006-06-20,0.21151,"PMRC Wet Deposition MDN Hg 2004-2016",171,2006,0.187729799334257
"VT99",2006-06-24,0.20117,"PMRC Wet Deposition MDN Hg 2004-2016",175,2006,0.19085085252726
"VT99",2006-06-28,0.34938,"PMRC Wet Deposition MDN Hg 2004-2016",179,2006,0.193293070972655
"VT99",2006-07-01,0.31366,"PMRC Wet Deposition MDN Hg 2004-2016",182,2006,0.194590007029074
"VT99",2006-07-04,0.44574,"PMRC Wet Deposition MDN Hg 2004-2016",185,2006,0.195356473451352
"VT99",2006-07-08,0.00779,"PMRC Wet Deposition MDN Hg 2004-2016",189,2006,0.195480048689073
"VT99",2006-07-12,0.1072,"PMRC Wet Deposition MDN Hg 2004-2016",193,2006,0.194539563889819
"VT99",2006-07-16,0.22208,"PMRC Wet Deposition MDN Hg 2004-2016",197,2006,0.192597847637804
"VT99",2006-07-21,0.2575,"PMRC Wet Deposition MDN Hg 2004-2016",202,2006,0.188930383067344
"VT99",2006-07-27,0.1498,"PMRC Wet Deposition MDN Hg 2004-2016",208,2006,0.182988762223738
"VT99",2006-07-31,0.11905,"PMRC Wet Deposition MDN Hg 2004-2016",212,2006,0.178250738709432
"VT99",2006-08-01,0.13193,"PMRC Wet Deposition MDN Hg 2004-2016",213,2006,0.176984898788387
"VT99",2006-08-03,0.07169,"PMRC Wet Deposition MDN Hg 2004-2016",215,2006,0.174370259999348
"VT99",2006-08-06,0.07632,"PMRC Wet Deposition MDN Hg 2004-2016",218,2006,0.17027287663063
"VT99",2006-08-09,0.03269,"PMRC Wet Deposition MDN Hg 2004-2016",221,2006,0.166017175438435
"VT99",2006-08-13,0.10958,"PMRC Wet Deposition MDN Hg 2004-2016",225,2006,0.160198518823508
"VT99",2006-08-18,0.40071,"PMRC Wet Deposition MDN Hg 2004-2016",230,2006,0.152887719870247
"VT99",2006-08-24,0.05021,"PMRC Wet Deposition MDN Hg 2004-2016",236,2006,0.144328527792709
"VT99",2006-08-31,0.02775,"PMRC Wet Deposition MDN Hg 2004-2016",243,2006,0.134897149346502
"VT99",2006-09-05,0.02451,"PMRC Wet Deposition MDN Hg 2004-2016",248,2006,0.128583918834694
"VT99",2006-09-08,0.0157,"PMRC Wet Deposition MDN Hg 2004-2016",251,2006,0.124971104573642
"VT99",2006-09-12,0.05644,"PMRC Wet Deposition MDN Hg 2004-2016",255,2006,0.120362879838283
"VT99",2006-09-16,0.00442,"PMRC Wet Deposition MDN Hg 2004-2016",259,2006,0.115995032065405
"VT99",2006-09-19,0.04595,"PMRC Wet Deposition MDN Hg 2004-2016",262,2006,0.11287616802998
"VT99",2006-09-21,0.02406,"PMRC Wet Deposition MDN Hg 2004-2016",264,2006,0.11087075406062
"VT99",2006-09-23,0.04227,"PMRC Wet Deposition MDN Hg 2004-2016",266,2006,0.108920387471655
"VT99",2006-09-27,0.1333,"PMRC Wet Deposition MDN Hg 2004-2016",270,2006,0.105165768940407
"VT99",2006-10-01,0.03982,"PMRC Wet Deposition MDN Hg 2004-2016",274,2006,0.101574783166885
"VT99",2006-10-04,0.03841,"PMRC Wet Deposition MDN Hg 2004-2016",277,2006,0.0989664458076106
"VT99",2006-10-08,0.16317,"PMRC Wet Deposition MDN Hg 2004-2016",281,2006,0.095568379834108
"VT99",2006-10-12,0.04413,"PMRC Wet Deposition MDN Hg 2004-2016",285,2006,0.0921802273669961
"VT99",2006-10-16,0.05717,"PMRC Wet Deposition MDN Hg 2004-2016",289,2006,0.0886873348541086
"VT99",2006-10-20,0.13909,"PMRC Wet Deposition MDN Hg 2004-2016",293,2006,0.0849965226889837
"VT99",2006-10-22,0.04689,"PMRC Wet Deposition MDN Hg 2004-2016",295,2006,0.0830772301466529
"VT99",2006-10-25,0.04359,"PMRC Wet Deposition MDN Hg 2004-2016",298,2006,0.0801341822894546
"VT99",2006-10-28,0.20762,"PMRC Wet Deposition MDN Hg 2004-2016",301,2006,0.0771462465368443
"VT99",2006-10-30,0.04168,"PMRC Wet Deposition MDN Hg 2004-2016",303,2006,0.0751471532915587
"VT99",2006-11-02,0.01662,"PMRC Wet Deposition MDN Hg 2004-2016",306,2006,0.0721654359096296
"VT99",2006-11-06,0.03188,"PMRC Wet Deposition MDN Hg 2004-2016",310,2006,0.0682929736114403
"VT99",2006-11-11,0.09711,"PMRC Wet Deposition MDN Hg 2004-2016",315,2006,0.0637806155738376
"VT99",2006-11-14,0.02711,"PMRC Wet Deposition MDN Hg 2004-2016",318,2006,0.0613305741880537
"VT99",2006-11-16,0.02227,"PMRC Wet Deposition MDN Hg 2004-2016",320,2006,0.0598172240842221
"VT99",2006-11-28,0.02898,"PMRC Wet Deposition MDN Hg 2004-2016",332,2006,0.052553391128315
"VT99",2006-11-30,0.10038,"PMRC Wet Deposition MDN Hg 2004-2016",334,2006,0.0516155377708968
"VT99",2006-12-03,0.02478,"PMRC Wet Deposition MDN Hg 2004-2016",337,2006,0.0503425348047861
"VT99",2006-12-06,0.02368,"PMRC Wet Deposition MDN Hg 2004-2016",340,2006,0.0492243339784929
"VT99",2006-12-10,0.01019,"PMRC Wet Deposition MDN Hg 2004-2016",344,2006,0.0479605584832141
"VT99",2006-12-13,0.00874,"PMRC Wet Deposition MDN Hg 2004-2016",347,2006,0.0471635377834067
"VT99",2006-12-15,0.05042,"PMRC Wet Deposition MDN Hg 2004-2016",349,2006,0.0466942213648816
"VT99",2006-12-20,0.06629,"PMRC Wet Deposition MDN Hg 2004-2016",354,2006,0.0457000045179715
"VT99",2006-12-26,0.03062,"PMRC Wet Deposition MDN Hg 2004-2016",360,2006,0.0447653415685955
"VT99",2006-12-29,0.03387,"PMRC Wet Deposition MDN Hg 2004-2016",363,2006,0.0443860217793054
"VT99",2007-01-01,0.07556,"PMRC Wet Deposition MDN Hg 2004-2016",1,2007,0.0357835126757148
"VT99",2007-01-05,0.12842,"PMRC Wet Deposition MDN Hg 2004-2016",5,2007,0.0356197839234798
"VT99",2007-01-08,0.03011,"PMRC Wet Deposition MDN Hg 2004-2016",8,2007,0.0356176481330849
"VT99",2007-01-11,0.03445,"PMRC Wet Deposition MDN Hg 2004-2016",11,2007,0.0357400499020845
"VT99",2007-01-14,0.04391,"PMRC Wet Deposition MDN Hg 2004-2016",14,2007,0.0360057544558924
"VT99",2007-01-18,0.0666,"PMRC Wet Deposition MDN Hg 2004-2016",18,2007,0.0366018060649248
"VT99",2007-01-23,0.01247,"PMRC Wet Deposition MDN Hg 2004-2016",23,2007,0.0377470244204984
"VT99",2007-02-02,0.03472,"PMRC Wet Deposition MDN Hg 2004-2016",33,2007,0.0414015860125597
"VT99",2007-02-06,0.02597,"PMRC Wet Deposition MDN Hg 2004-2016",37,2007,0.0433484999165762
"VT99",2007-02-12,0.24207,"PMRC Wet Deposition MDN Hg 2004-2016",43,2007,0.0467430886506995
"VT99",2007-02-19,0.03438,"PMRC Wet Deposition MDN Hg 2004-2016",50,2007,0.0513563683752777
"VT99",2007-03-04,0.32077,"PMRC Wet Deposition MDN Hg 2004-2016",63,2007,0.0615979350261909
"VT99",2007-03-10,0.0667,"PMRC Wet Deposition MDN Hg 2004-2016",69,2007,0.0670854034486784
"VT99",2007-03-15,0.20394,"PMRC Wet Deposition MDN Hg 2004-2016",74,2007,0.0720956244998792
"VT99",2007-03-17,0.0517,"PMRC Wet Deposition MDN Hg 2004-2016",76,2007,0.0742257598401218
"VT99",2007-03-22,0.01395,"PMRC Wet Deposition MDN Hg 2004-2016",81,2007,0.0798709615102742
"VT99",2007-03-27,0.04797,"PMRC Wet Deposition MDN Hg 2004-2016",86,2007,0.0858990999968902
"VT99",2007-04-02,0.21351,"PMRC Wet Deposition MDN Hg 2004-2016",92,2007,0.093506287715166
"VT99",2007-04-07,0.02336,"PMRC Wet Deposition MDN Hg 2004-2016",97,2007,0.100043057920974
"VT99",2007-04-11,0.07396,"PMRC Wet Deposition MDN Hg 2004-2016",101,2007,0.105329836454345
"VT99",2007-04-16,0.08697,"PMRC Wet Deposition MDN Hg 2004-2016",106,2007,0.11194545790199
"VT99",2007-04-21,0.04399,"PMRC Wet Deposition MDN Hg 2004-2016",111,2007,0.118563026976062
"VT99",2007-04-28,0.25614,"PMRC Wet Deposition MDN Hg 2004-2016",118,2007,0.127786273360061
"VT99",2007-05-11,0.03634,"PMRC Wet Deposition MDN Hg 2004-2016",131,2007,0.144926810271337
"VT99",2007-05-15,0.45279,"PMRC Wet Deposition MDN Hg 2004-2016",135,2007,0.150208593120259
"VT99",2007-05-17,0.0304,"PMRC Wet Deposition MDN Hg 2004-2016",137,2007,0.152839815214687
"VT99",2007-05-20,0.04325,"PMRC Wet Deposition MDN Hg 2004-2016",140,2007,0.15677288791385
"VT99",2007-05-25,0.14631,"PMRC Wet Deposition MDN Hg 2004-2016",145,2007,0.163257657204904
"VT99",2007-05-30,0.32586,"PMRC Wet Deposition MDN Hg 2004-2016",150,2007,0.169552133178005
"VT99",2007-06-02,0.03409,"PMRC Wet Deposition MDN Hg 2004-2016",153,2007,0.173186742803021
"VT99",2007-06-04,0.03034,"PMRC Wet Deposition MDN Hg 2004-2016",155,2007,0.175534645989577
"VT99",2007-06-08,0.17698,"PMRC Wet Deposition MDN Hg 2004-2016",159,2007,0.180016347479206
"VT99",2007-06-18,0.48773,"PMRC Wet Deposition MDN Hg 2004-2016",169,2007,0.189407489438806
"VT99",2007-06-21,0.12324,"PMRC Wet Deposition MDN Hg 2004-2016",172,2007,0.191540207617242
"VT99",2007-06-28,0.90268,"PMRC Wet Deposition MDN Hg 2004-2016",179,2007,0.19495150509004
"VT99",2007-07-02,0.14507,"PMRC Wet Deposition MDN Hg 2004-2016",183,2007,0.195765112811344
"VT99",2007-07-04,0.31187,"PMRC Wet Deposition MDN Hg 2004-2016",185,2007,0.195821033725622
"VT99",2007-07-07,0.29665,"PMRC Wet Deposition MDN Hg 2004-2016",188,2007,0.195440969786727
"VT99",2007-07-09,0.24727,"PMRC Wet Deposition MDN Hg 2004-2016",190,2007,0.194869383683026
"VT99",2007-07-11,0.14365,"PMRC Wet Deposition MDN Hg 2004-2016",192,2007,0.194040495731233
"VT99",2007-07-15,1.30414,"PMRC Wet Deposition MDN Hg 2004-2016",196,2007,0.191660786510182
"VT99",2007-07-19,0.22238,"PMRC Wet Deposition MDN Hg 2004-2016",200,2007,0.188414856447027
"VT99",2007-07-24,0.07219,"PMRC Wet Deposition MDN Hg 2004-2016",205,2007,0.183314918395371
"VT99",2007-08-05,0.15257,"PMRC Wet Deposition MDN Hg 2004-2016",217,2007,0.167553495608796
"VT99",2007-08-08,0.07055,"PMRC Wet Deposition MDN Hg 2004-2016",220,2007,0.163099723975988
"VT99",2007-08-12,0.13344,"PMRC Wet Deposition MDN Hg 2004-2016",224,2007,0.157009938306838
"VT99",2007-08-16,0.21751,"PMRC Wet Deposition MDN Hg 2004-2016",228,2007,0.150859988375095
"VT99",2007-08-19,0.0946,"PMRC Wet Deposition MDN Hg 2004-2016",231,2007,0.146276254494708
"VT99",2007-08-24,0.17262,"PMRC Wet Deposition MDN Hg 2004-2016",236,2007,0.138773706045845
"VT99",2007-08-31,0.01377,"PMRC Wet Deposition MDN Hg 2004-2016",243,2007,0.128705158099608
"VT99",2007-09-05,0.14364,"PMRC Wet Deposition MDN Hg 2004-2016",248,2007,0.121877194845162
"VT99",2007-09-08,0.15223,"PMRC Wet Deposition MDN Hg 2004-2016",251,2007,0.117935163463962
"VT99",2007-09-11,0.07599,"PMRC Wet Deposition MDN Hg 2004-2016",254,2007,0.114113837693709
"VT99",2007-09-15,0.19253,"PMRC Wet Deposition MDN Hg 2004-2016",258,2007,0.109211083036857
"VT99",2007-09-28,0.21582,"PMRC Wet Deposition MDN Hg 2004-2016",271,2007,0.0947908224928877
"VT99",2007-10-05,0.4194,"PMRC Wet Deposition MDN Hg 2004-2016",278,2007,0.0878911255183135
"VT99",2007-10-10,0.01932,"PMRC Wet Deposition MDN Hg 2004-2016",283,2007,0.0832560968914101
"VT99",2007-10-12,0.05213,"PMRC Wet Deposition MDN Hg 2004-2016",285,2007,0.0814369115533932
"VT99",2007-10-14,0.01897,"PMRC Wet Deposition MDN Hg 2004-2016",287,2007,0.0796202237175033
"VT99",2007-10-19,0.12012,"PMRC Wet Deposition MDN Hg 2004-2016",292,2007,0.0750174179854369
"VT99",2007-10-23,0.17632,"PMRC Wet Deposition MDN Hg 2004-2016",296,2007,0.0712395198069082
"VT99",2007-10-26,0.07673,"PMRC Wet Deposition MDN Hg 2004-2016",299,2007,0.0683808785686534
"VT99",2007-10-30,0.02002,"PMRC Wet Deposition MDN Hg 2004-2016",303,2007,0.0645856581596668
"VT99",2007-11-05,0.04767,"PMRC Wet Deposition MDN Hg 2004-2016",309,2007,0.059065704243089
"VT99",2007-11-11,0.01033,"PMRC Wet Deposition MDN Hg 2004-2016",315,2007,0.0540154862826852
"VT99",2007-11-15,0.1782,"PMRC Wet Deposition MDN Hg 2004-2016",319,2007,0.0510560621089398
"VT99",2007-11-19,0.059,"PMRC Wet Deposition MDN Hg 2004-2016",323,2007,0.048450214618095
"VT99",2007-11-23,0.11313,"PMRC Wet Deposition MDN Hg 2004-2016",327,2007,0.046167387027995
"VT99",2007-11-26,0.05207,"PMRC Wet Deposition MDN Hg 2004-2016",330,2007,0.0446484266189104
"VT99",2007-11-28,0.01329,"PMRC Wet Deposition MDN Hg 2004-2016",332,2007,0.0437212334378554
"VT99",2007-12-01,0.07229,"PMRC Wet Deposition MDN Hg 2004-2016",335,2007,0.0424525673358006
"VT99",2007-12-06,0.01807,"PMRC Wet Deposition MDN Hg 2004-2016",340,2007,0.0406445728078862
"VT99",2007-12-14,0.02392,"PMRC Wet Deposition MDN Hg 2004-2016",348,2007,0.0384589520522319
"VT99",2007-12-27,0.03287,"PMRC Wet Deposition MDN Hg 2004-2016",361,2007,0.0363007477915823
"VT99",2007-12-31,0.02798,"PMRC Wet Deposition MDN Hg 2004-2016",365,2007,0.0359220307144366
"VT99",2008-01-04,0.00961,"PMRC Wet Deposition MDN Hg 2004-2016",4,2008,0.035167200496157
"VT99",2008-01-07,0.01056,"PMRC Wet Deposition MDN Hg 2004-2016",7,2008,0.0351429275987357
"VT99",2008-01-10,0.05367,"PMRC Wet Deposition MDN Hg 2004-2016",10,2008,0.0352584398088963
"VT99",2008-01-14,0.01098,"PMRC Wet Deposition MDN Hg 2004-2016",14,2008,0.0356532293062328
"VT99",2008-01-19,0.02093,"PMRC Wet Deposition MDN Hg 2004-2016",19,2008,0.0365551076869085
"VT99",2008-01-25,0.06534,"PMRC Wet Deposition MDN Hg 2004-2016",25,2008,0.0382263775173078
"VT99",2008-01-30,0.06449,"PMRC Wet Deposition MDN Hg 2004-2016",30,2008,0.0400929963158164
"VT99",2008-02-01,0.06311,"PMRC Wet Deposition MDN Hg 2004-2016",32,2008,0.0409518666344498
"VT99",2008-02-05,0.06439,"PMRC Wet Deposition MDN Hg 2004-2016",36,2008,0.0428468197553054
"VT99",2008-02-10,0.03393,"PMRC Wet Deposition MDN Hg 2004-2016",41,2008,0.0455191854520065
"VT99",2008-02-14,0.05144,"PMRC Wet Deposition MDN Hg 2004-2016",45,2008,0.0478713568166138
"VT99",2008-02-19,0.04476,"PMRC Wet Deposition MDN Hg 2004-2016",50,2008,0.0510391995996797
"VT99",2008-02-24,0.06896,"PMRC Wet Deposition MDN Hg 2004-2016",55,2008,0.0544208331028744
"VT99",2008-03-01,0.06205,"PMRC Wet Deposition MDN Hg 2004-2016",61,2008,0.0587672765780478
"VT99",2008-03-05,0.10001,"PMRC Wet Deposition MDN Hg 2004-2016",65,2008,0.0618636630195175
"VT99",2008-03-07,0.15066,"PMRC Wet Deposition MDN Hg 2004-2016",67,2008,0.063480223997687
"VT99",2008-03-12,0.04771,"PMRC Wet Deposition MDN Hg 2004-2016",72,2008,0.0677621913599153
"VT99",2008-03-18,0.09544,"PMRC Wet Deposition MDN Hg 2004-2016",78,2008,0.0734465864438946
"VT99",2008-03-25,0.0491,"PMRC Wet Deposition MDN Hg 2004-2016",85,2008,0.080836901937383
"VT99",2008-03-31,0.04272,"PMRC Wet Deposition MDN Hg 2004-2016",91,2008,0.0876039521955986
"VT99",2008-04-04,0.04672,"PMRC Wet Deposition MDN Hg 2004-2016",95,2008,0.0922222799772223
"VT99",2008-04-09,0.19458,"PMRC Wet Deposition MDN Hg 2004-2016",100,2008,0.0979978289809718
"VT99",2008-04-17,0.03066,"PMRC Wet Deposition MDN Hg 2004-2016",108,2008,0.106995864191175
"VT99",2008-04-24,0.16487,"PMRC Wet Deposition MDN Hg 2004-2016",115,2008,0.114695999925885
"VT99",2008-04-28,0.11721,"PMRC Wet Deposition MDN Hg 2004-2016",119,2008,0.119147734813538
"VT99",2008-05-02,0.02459,"PMRC Wet Deposition MDN Hg 2004-2016",123,2008,0.123741472954397
"VT99",2008-05-25,0.13929,"PMRC Wet Deposition MDN Hg 2004-2016",146,2008,0.154760336498922
"VT99",2008-05-30,0.37695,"PMRC Wet Deposition MDN Hg 2004-2016",151,2008,0.161496765276581
"VT99",2008-06-03,0.23727,"PMRC Wet Deposition MDN Hg 2004-2016",155,2008,0.166379721919541
"VT99",2008-06-05,0.02846,"PMRC Wet Deposition MDN Hg 2004-2016",157,2008,0.168590027214878
"VT99",2008-06-09,1.05034,"PMRC Wet Deposition MDN Hg 2004-2016",161,2008,0.172459069468013
"VT99",2008-06-13,0.33589,"PMRC Wet Deposition MDN Hg 2004-2016",165,2008,0.175573747171819
"VT99",2008-06-19,0.27939,"PMRC Wet Deposition MDN Hg 2004-2016",171,2008,0.178836578933063
"VT99",2008-06-24,0.15591,"PMRC Wet Deposition MDN Hg 2004-2016",176,2008,0.180300412341052
"VT99",2008-06-28,0.07412,"PMRC Wet Deposition MDN Hg 2004-2016",180,2008,0.180675483965935
"VT99",2008-07-03,0.06645,"PMRC Wet Deposition MDN Hg 2004-2016",185,2008,0.180165188340196
"VT99",2008-07-07,0.04323,"PMRC Wet Deposition MDN Hg 2004-2016",189,2008,0.178953712847396
"VT99",2008-07-12,0.26376,"PMRC Wet Deposition MDN Hg 2004-2016",194,2008,0.176377509094775
"VT99",2008-07-16,0.12234,"PMRC Wet Deposition MDN Hg 2004-2016",198,2008,0.173548599416494
"VT99",2008-07-19,0.42601,"PMRC Wet Deposition MDN Hg 2004-2016",201,2008,0.171048344323519
"VT99",2008-07-21,0.43096,"PMRC Wet Deposition MDN Hg 2004-2016",203,2008,0.169226054763221
"VT99",2008-07-23,0.26624,"PMRC Wet Deposition MDN Hg 2004-2016",205,2008,0.1672943080371
"VT99",2008-07-26,0.11831,"PMRC Wet Deposition MDN Hg 2004-2016",208,2008,0.164216977810165
"VT99",2008-07-29,0.22577,"PMRC Wet Deposition MDN Hg 2004-2016",211,2008,0.16095850575339
"VT99",2008-08-01,0.26028,"PMRC Wet Deposition MDN Hg 2004-2016",214,2008,0.157551143266631
"VT99",2008-08-03,0.05312,"PMRC Wet Deposition MDN Hg 2004-2016",216,2008,0.155208888134919
"VT99",2008-08-05,0.16332,"PMRC Wet Deposition MDN Hg 2004-2016",218,2008,0.152818577804508
"VT99",2008-08-08,0.1785,"PMRC Wet Deposition MDN Hg 2004-2016",221,2008,0.149159644424995
"VT99",2008-08-12,0.01534,"PMRC Wet Deposition MDN Hg 2004-2016",225,2008,0.144183929338911
"VT99",2008-08-18,0.24423,"PMRC Wet Deposition MDN Hg 2004-2016",231,2008,0.136630145376929
"VT99",2008-08-23,0.05582,"PMRC Wet Deposition MDN Hg 2004-2016",236,2008,0.130301236616934
"VT99",2008-08-29,0.00233,"PMRC Wet Deposition MDN Hg 2004-2016",242,2008,0.122669604860048
"VT99",2008-09-05,0.04346,"PMRC Wet Deposition MDN Hg 2004-2016",249,2008,0.113807249576048
"VT99",2008-09-09,0.26251,"PMRC Wet Deposition MDN Hg 2004-2016",253,2008,0.108801744592144
"VT99",2008-09-12,0.05817,"PMRC Wet Deposition MDN Hg 2004-2016",256,2008,0.105089874170644
"VT99",2008-09-16,0.02059,"PMRC Wet Deposition MDN Hg 2004-2016",260,2008,0.100208244391975
"VT99",2008-09-26,0.01173,"PMRC Wet Deposition MDN Hg 2004-2016",270,2008,0.088457674603318
"VT99",2008-09-28,0.02215,"PMRC Wet Deposition MDN Hg 2004-2016",272,2008,0.0862213880018188
"VT99",2008-10-01,0.09751,"PMRC Wet Deposition MDN Hg 2004-2016",275,2008,0.0829637567700998
"VT99",2008-10-04,0.00519,"PMRC Wet Deposition MDN Hg 2004-2016",278,2008,0.0798388117968428
"VT99",2008-10-08,0.08478,"PMRC Wet Deposition MDN Hg 2004-2016",282,2008,0.0759013995160465
"VT99",2008-10-13,0.0955,"PMRC Wet Deposition MDN Hg 2004-2016",287,2008,0.0713176077604118
"VT99",2008-10-20,0.08926,"PMRC Wet Deposition MDN Hg 2004-2016",294,2008,0.0653847684095103
"VT99",2008-10-24,0.05632,"PMRC Wet Deposition MDN Hg 2004-2016",298,2008,0.0621722450375153
"VT99",2008-10-28,0.10492,"PMRC Wet Deposition MDN Hg 2004-2016",302,2008,0.059096466610697
"VT99",2008-11-03,0.00439,"PMRC Wet Deposition MDN Hg 2004-2016",308,2008,0.0547739907974683
"VT99",2008-11-08,0.04185,"PMRC Wet Deposition MDN Hg 2004-2016",313,2008,0.0515127232454111
"VT99",2008-11-10,0.02059,"PMRC Wet Deposition MDN Hg 2004-2016",315,2008,0.0503153643550593
"VT99",2008-11-14,0.04503,"PMRC Wet Deposition MDN Hg 2004-2016",319,2008,0.0481353990237719
"VT99",2008-11-24,0.06425,"PMRC Wet Deposition MDN Hg 2004-2016",329,2008,0.0438124204244744
"VT99",2008-12-04,0.03693,"PMRC Wet Deposition MDN Hg 2004-2016",339,2008,0.0406196355108937
"VT99",2008-12-10,0.03567,"PMRC Wet Deposition MDN Hg 2004-2016",345,2008,0.0390513833787467
"VT99",2008-12-15,0.02716,"PMRC Wet Deposition MDN Hg 2004-2016",350,2008,0.0379051958068398
"VT99",2008-12-19,0.00914,"PMRC Wet Deposition MDN Hg 2004-2016",354,2008,0.0370963898276718
"VT99",2008-12-21,0.00661,"PMRC Wet Deposition MDN Hg 2004-2016",356,2008,0.0367291891781132
"VT99",2008-12-25,0.05629,"PMRC Wet Deposition MDN Hg 2004-2016",360,2008,0.0360828569482569
"VT99",2008-12-31,0.0437,"PMRC Wet Deposition MDN Hg 2004-2016",366,2008,0.0353934408512584
"VT99",2009-01-05,0.03378,"PMRC Wet Deposition MDN Hg 2004-2016",5,2009,0.0427116382595865
"VT99",2009-01-16,0.01975,"PMRC Wet Deposition MDN Hg 2004-2016",16,2009,0.0437030940296646
"VT99",2009-01-23,0.03515,"PMRC Wet Deposition MDN Hg 2004-2016",23,2009,0.0451054121243047
"VT99",2009-01-27,0.04134,"PMRC Wet Deposition MDN Hg 2004-2016",27,2009,0.0461983976031854
"VT99",2009-02-01,0.00821,"PMRC Wet Deposition MDN Hg 2004-2016",32,2009,0.0478574119850099
"VT99",2009-02-08,0.01508,"PMRC Wet Deposition MDN Hg 2004-2016",39,2009,0.0506762166916515
